"REALINCREMENT_1","REALINCREMENT_2","REALINCREMENT_3","REALINCREMENT_4","REALINCREMENT_5","REALINCREMENT_6","REALINCREMENT_7","REALINCREMENT_8","REALINCREMENT_9","REALINCREMENT_10","REALINCREMENT_11","REALINCREMENT_12","REALINCREMENT_13","REALINCREMENT_14","REALINCREMENT_15","REALINCREMENT_16","REALINCREMENT_17","REALINCREMENT_18","REALINCREMENT_19","REALINCREMENT_20","REALINCREMENT_21","REALINCREMENT_22","REALINCREMENT_23","REALINCREMENT_24","REALINCREMENT_25","REALINCREMENT_26","REALINCREMENT_27","REALINCREMENT_28","REALINCREMENT_29","REALINCREMENT_30","REALINCREMENT_31","REALINCREMENT_32","REALINCREMENT_33","REALINCREMENT_34","REALINCREMENT_35","REALINCREMENT_36","REALINCREMENT_37","REALINCREMENT_38","REALINCREMENT_39","REALINCREMENT_40","REALINCREMENT_41","REALINCREMENT_42","REALINCREMENT_43","REALINCREMENT_44","REALINCREMENT_45","REALINCREMENT_46","REALINCREMENT_47","REALINCREMENT_48"
12,0,0,25,12,13,12,13,13,0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25
0,0,25,12,13,12,13,13,0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25
0,25,12,13,12,13,13,0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12
25,12,13,12,13,13,0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25
12,13,12,13,13,0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0
13,12,13,13,0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0
12,13,13,0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13
13,0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0
0,12,0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13
0,0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0
0,0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0
0,0,0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12
0,13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0
13,0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0
0,12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0
12,25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0
25,62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0
62,25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0
25,51,37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12
37,0,13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49
13,25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50
25,37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0
37,0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12
0,38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0
38,0,24,13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13
13,0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0
0,12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0
12,0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0
0,0,0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0
0,0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0
0,0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0
0,0,0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0
0,0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0
0,0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0
0,25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0
25,62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0
62,25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50
25,25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50
25,25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25
25,12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37
12,25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0
25,0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25
0,0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12
0,13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25
13,12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0
12,0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12
0,13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0
13,0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13
0,0,0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0
0,12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12
12,13,0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0
0,0,0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0
0,0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0
0,0,0,12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0
12,13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24
13,49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63
49,25,50,0,12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12
12,0,13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87
13,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12
25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0
0,0,12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0
12,0,0,0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0
0,0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13
0,0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0
0,0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0
0,0,0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0
0,50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12
50,50,25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38
25,37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63
37,0,25,12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52
12,25,0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0
0,12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0
12,0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38
0,13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62
13,0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0
0,0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12
0,12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13
12,0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0
0,0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0
0,0,0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0
0,0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0
0,0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0
0,13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12
13,0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0
0,24,63,12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0
12,50,0,0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13
0,87,13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0
13,12,0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25
0,12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12
12,25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38
25,0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50
0,0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0
0,0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12
0,0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13
0,0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0
0,0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0
0,13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0
13,0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0
0,0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0
0,0,0,12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0
12,38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0
38,24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12
24,63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0
63,52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38
52,0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62
0,0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0
0,0,12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0
12,0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13
0,38,62,0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0
0,12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25
12,13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37
13,0,0,0,0,0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25
0,0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0
0,12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0
12,0,0,0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0
0,0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0
0,13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0
13,0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0
0,12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12
12,0,0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63
0,25,38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12
38,12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25
12,38,50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0
50,0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12
0,12,13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0
13,0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12
0,0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0
0,0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0
0,0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0
0,0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0
0,0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13
0,0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0
0,0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0,0
0,0,12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0,0,0
12,0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0,0,0,0,0
0,38,62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0,0,0,0,0,0
62,0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0,0,0,0,0,0,0,12
0,0,12,13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0,0,0,0,0,0,0,12,12
13,0,12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0,0,0,0,0,0,0,12,12,0,50,38
12,13,25,37,25,25,0,0,12,0,0,0,0,0,0,0,0,12,63,25,12,25,25,0,13,12,0,50,12,0,0,0,0,13,0,0,0,0,0,0,0,12,12,0,50,38,12,0
